"Date (UTC)","Timestamp (UTC)","Price"
"04-21-2025 05:00","1745211606","0.19"
"04-21-2025 06:00","1745215206","0.19"
"04-21-2025 07:00","1745218806","0.19"
"04-21-2025 08:00","1745222406","0.19"
"04-21-2025 09:00","1745226006","0.19"
"04-21-2025 10:00","1745229606","0.19"
"04-21-2025 11:00","1745233206","0.19"
"04-21-2025 12:00","1745236806","0.19"
"04-21-2025 13:00","1745240406","0.19"
"04-21-2025 14:00","1745244006","0.19"
"04-21-2025 15:00","1745247606","0.19"
"04-21-2025 16:00","1745251206","0.19"
"04-21-2025 17:00","1745254806","0.19"
"04-21-2025 18:00","1745258406","0.19"
"04-21-2025 19:00","1745262006","0.19"
"04-21-2025 20:00","1745265607","0.19"
"04-21-2025 21:00","1745269206","0.19"
"04-21-2025 22:00","1745272806","0.19"
"04-21-2025 23:00","1745276406","0.18"
"04-22-2025 00:00","1745280006","0.18"
"04-22-2025 01:00","1745283606","0.18"
"04-22-2025 02:00","1745287207","0.17"
"04-22-2025 03:00","1745290805","0.17"
"04-22-2025 04:00","1745294406","0.185"
"04-22-2025 05:00","1745298005","0.175"
"04-22-2025 06:00","1745301606","0.175"
"04-22-2025 07:00","1745305206","0.18"
"04-22-2025 08:00","1745308806","0.175"
"04-22-2025 09:00","1745312406","0.17"
"04-22-2025 10:00","1745316006","0.17"
"04-22-2025 11:00","1745319606","0.17"
"04-22-2025 12:00","1745323207","0.17"
"04-22-2025 13:00","1745326806","0.17"
"04-22-2025 14:00","1745330406","0.17"
"04-22-2025 15:00","1745334006","0.17"
"04-22-2025 16:00","1745337606","0.175"
"04-22-2025 17:00","1745341206","0.175"
"04-22-2025 18:00","1745344806","0.175"
"04-22-2025 19:00","1745348406","0.175"
"04-22-2025 20:00","1745352007","0.175"
"04-22-2025 21:00","1745355607","0.185"
"04-22-2025 22:00","1745359207","0.175"
"04-22-2025 23:00","1745362806","0.175"
"04-23-2025 00:00","1745366407","0.175"
"04-23-2025 01:00","1745370007","0.175"
"04-23-2025 02:00","1745373606","0.175"
"04-23-2025 03:00","1745377206","0.175"
"04-23-2025 04:00","1745380806","0.175"
"04-23-2025 05:00","1745384407","0.175"
"04-23-2025 06:00","1745388006","0.175"
"04-23-2025 07:00","1745391606","0.175"
"04-23-2025 08:00","1745395206","0.175"
"04-23-2025 09:00","1745398807","0.175"
"04-23-2025 10:00","1745402406","0.175"
"04-23-2025 11:00","1745406006","0.175"
"04-23-2025 12:00","1745409606","0.175"
"04-23-2025 13:00","1745413206","0.175"
"04-23-2025 14:00","1745416806","0.18"
"04-23-2025 15:00","1745420405","0.175"
"04-23-2025 16:00","1745424006","0.175"
"04-23-2025 17:00","1745427606","0.175"
"04-23-2025 18:00","1745431206","0.175"
"04-23-2025 19:00","1745434806","0.175"
"04-23-2025 20:00","1745438406","0.175"
"04-23-2025 21:00","1745442006","0.175"
"04-23-2025 22:00","1745445606","0.175"
"04-23-2025 23:00","1745449206","0.175"
"04-24-2025 00:00","1745452806","0.175"
"04-24-2025 01:00","1745456406","0.175"
"04-24-2025 02:00","1745460006","0.175"
"04-24-2025 03:00","1745463606","0.175"
"04-24-2025 04:00","1745467206","0.175"
"04-24-2025 05:00","1745470806","0.175"
"04-24-2025 06:00","1745474406","0.175"
"04-24-2025 07:00","1745478007","0.175"
"04-24-2025 08:00","1745481606","0.185"
"04-24-2025 09:00","1745485206","0.185"
"04-24-2025 10:00","1745488806","0.185"
"04-24-2025 11:00","1745492406","0.185"
"04-24-2025 12:00","1745496006","0.185"
"04-24-2025 13:00","1745499605","0.185"
"04-24-2025 14:00","1745503206","0.185"
"04-24-2025 15:00","1745506806","0.185"
"04-24-2025 16:00","1745510406","0.185"
"04-24-2025 17:00","1745514006","0.185"
"04-24-2025 18:00","1745517606","0.185"
"04-24-2025 19:00","1745521206","0.185"
"04-24-2025 20:00","1745524806","0.185"
"04-24-2025 21:00","1745528406","0.185"
"04-24-2025 22:00","1745532006","0.185"
"04-24-2025 23:00","1745535606","0.185"
"04-25-2025 00:00","1745539206","0.185"
"04-25-2025 01:00","1745542806","0.185"
"04-25-2025 02:00","1745546406","0.185"
"04-25-2025 03:00","1745550005","0.185"
"04-25-2025 04:00","1745553606","0.185"
"04-25-2025 05:00","1745557206","0.185"
"04-25-2025 06:00","1745560806","0.185"
"04-25-2025 07:00","1745564406","0.185"
"04-25-2025 08:00","1745568006","0.185"
"04-25-2025 09:00","1745571606","0.185"
"04-25-2025 10:00","1745575206","0.185"
"04-25-2025 11:00","1745578806","0.185"
"04-25-2025 12:00","1745582406","0.185"
"04-25-2025 13:00","1745586006","0.185"
"04-25-2025 14:00","1745589606","0.185"
"04-25-2025 15:00","1745593206","0.185"
"04-25-2025 16:00","1745596806","0.185"
"04-25-2025 17:00","1745600406","0.185"
"04-25-2025 18:00","1745604006","0.185"
"04-25-2025 19:00","1745607606","0.185"
"04-25-2025 20:00","1745611206","0.185"
"04-25-2025 21:00","1745614806","0.185"
"04-25-2025 22:00","1745618406","0.185"
"04-25-2025 23:00","1745622006","0.185"
"04-26-2025 00:00","1745625606","0.185"
"04-26-2025 01:00","1745629206","0.185"
"04-26-2025 02:00","1745632807","0.185"
"04-26-2025 03:00","1745636406","0.185"
"04-26-2025 04:00","1745640005","0.185"
"04-26-2025 05:00","1745643606","0.185"
"04-26-2025 06:00","1745647206","0.185"
"04-26-2025 07:00","1745650806","0.185"
"04-26-2025 08:00","1745654406","0.185"
"04-26-2025 09:00","1745658005","0.185"
"04-26-2025 10:00","1745661606","0.185"
"04-26-2025 11:00","1745665205","0.185"
"04-26-2025 12:00","1745668806","0.185"
"04-26-2025 13:00","1745672406","0.185"
"04-26-2025 14:00","1745676005","0.185"
"04-26-2025 15:00","1745679606","0.19"
"04-26-2025 16:00","1745683206","0.195"
"04-26-2025 17:00","1745686806","0.195"
"04-26-2025 18:00","1745690405","0.195"
"04-26-2025 19:00","1745694006","0.195"
"04-26-2025 20:00","1745697606","0.195"
"04-26-2025 21:00","1745701206","0.195"
"04-26-2025 22:00","1745704806","0.195"
"04-26-2025 23:00","1745708405","0.195"
"04-27-2025 00:00","1745712005","0.195"
"04-27-2025 01:00","1745715606","0.195"
"04-27-2025 02:00","1745719206","0.195"
"04-27-2025 03:00","1745722805","0.195"
"04-27-2025 04:00","1745726405","0.195"
"04-27-2025 05:00","1745730005","0.195"
"04-27-2025 06:00","1745733606","0.195"
"04-27-2025 07:00","1745737205","0.195"
"04-27-2025 08:00","1745740805","0.195"
"04-27-2025 09:00","1745744406","0.195"
"04-27-2025 10:00","1745748005","0.195"
"04-27-2025 11:00","1745751605","0.195"
"04-27-2025 12:00","1745755206","0.195"
"04-27-2025 13:00","1745758805","0.195"
"04-27-2025 14:00","1745762405","0.195"
"04-27-2025 15:00","1745766006","0.195"
"04-27-2025 16:00","1745769605","0.195"
"04-27-2025 17:00","1745773206","0.195"
"04-27-2025 18:00","1745776806","0.195"
"04-27-2025 19:00","1745780406","0.195"
"04-27-2025 20:00","1745784005","0.195"
"04-27-2025 21:00","1745787605","0.195"
"04-27-2025 22:00","1745791206","0.195"
"04-27-2025 23:00","1745794805","0.195"
"04-28-2025 00:00","1745798405","0.195"
"04-28-2025 01:00","1745802006","0.195"
"04-28-2025 02:00","1745805606","0.195"
"04-28-2025 03:00","1745809206","0.195"
"04-28-2025 04:00","1745812805","0.195"
"04-28-2025 05:00","1745816406","0.195"
"04-28-2025 06:00","1745820006","0.195"
"04-28-2025 07:00","1745823605","0.195"
"04-28-2025 08:00","1745827205","0.185"
"04-28-2025 09:00","1745830806","0.195"
"04-28-2025 10:00","1745834406","0.195"
"04-28-2025 11:00","1745838006","0.195"
"04-28-2025 12:00","1745841606","0.195"
"04-28-2025 13:00","1745845205","0.195"
"04-28-2025 14:00","1745848806","0.195"
"04-28-2025 15:00","1745852406","0.195"
"04-28-2025 16:00","1745856005","0.195"
"04-28-2025 17:00","1745859606","0.195"
"04-28-2025 18:00","1745863205","0.195"
"04-28-2025 19:00","1745866806","0.195"
"04-28-2025 20:00","1745870406","0.195"
"04-28-2025 21:00","1745874005","0.195"
"04-28-2025 22:00","1745877605","0.195"
"04-28-2025 23:00","1745881205","0.195"
"04-29-2025 00:00","1745884805","0.195"
"04-29-2025 01:00","1745888406","0.195"
"04-29-2025 02:00","1745892006","0.195"
"04-29-2025 03:00","1745895605","0.195"
"04-29-2025 04:00","1745899206","0.195"
"04-29-2025 05:00","1745902806","0.195"
"04-29-2025 06:00","1745906406","0.195"
"04-29-2025 07:00","1745910006","0.195"
"04-29-2025 08:00","1745913605","0.2"
"04-29-2025 09:00","1745917205","0.2"
"04-29-2025 10:00","1745920806","0.2"
"04-29-2025 11:00","1745924405","0.2"
"04-29-2025 12:00","1745928005","0.2"
"04-29-2025 13:00","1745931605","0.2"
"04-29-2025 14:00","1745935206","0.2"
"04-29-2025 15:00","1745938806","0.2"
"04-29-2025 16:00","1745942406","0.2"
"04-29-2025 17:00","1745946006","0.2"
"04-29-2025 18:00","1745949606","0.2"
"04-29-2025 19:00","1745953206","0.2"
"04-29-2025 20:00","1745956805","0.2"
"04-29-2025 21:00","1745960406","0.2"
"04-29-2025 22:00","1745964006","0.2"
"04-29-2025 23:00","1745967606","0.2"
"04-30-2025 00:00","1745971206","0.2"
"04-30-2025 01:00","1745974805","0.2"
"04-30-2025 02:00","1745978406","0.2"
"04-30-2025 03:00","1745982006","0.2"
"04-30-2025 04:00","1745985606","0.2"
"04-30-2025 05:00","1745989206","0.2"
"04-30-2025 06:00","1745992806","0.195"
"04-30-2025 07:00","1745996406","0.195"
"04-30-2025 08:00","1746000006","0.195"
"04-30-2025 09:00","1746003605","0.195"
"04-30-2025 10:00","1746007206","0.195"
"04-30-2025 11:00","1746010805","0.195"
"04-30-2025 12:00","1746014406","0.195"
"04-30-2025 13:00","1746018005","0.195"
"04-30-2025 14:00","1746021606","0.195"
"04-30-2025 15:00","1746025206","0.195"
"04-30-2025 16:00","1746028806","0.195"
"04-30-2025 17:00","1746032405","0.195"
"04-30-2025 18:00","1746036006","0.195"
"04-30-2025 19:00","1746039606","0.195"
"04-30-2025 20:00","1746043206","0.195"
"04-30-2025 21:00","1746046806","0.195"
"04-30-2025 22:00","1746050406","0.195"
"04-30-2025 23:00","1746054006","0.195"
"05-01-2025 00:00","1746057606","0.195"
"05-01-2025 01:00","1746061206","0.195"
"05-01-2025 02:00","1746064805","0.195"
"05-01-2025 03:00","1746068405","0.195"
"05-01-2025 04:00","1746072005","0.195"
"05-01-2025 05:00","1746075605","0.195"
"05-01-2025 06:00","1746079206","0.165"
"05-01-2025 07:00","1746082806","0.165"
"05-01-2025 08:00","1746086405","0.165"
"05-01-2025 09:00","1746090005","0.165"
"05-01-2025 10:00","1746093606","0.165"
"05-01-2025 11:00","1746097205","0.165"
"05-01-2025 12:00","1746100805","0.165"
"05-01-2025 13:00","1746104406","0.165"
"05-01-2025 14:00","1746108005","0.165"
"05-01-2025 15:00","1746111605","0.165"
"05-01-2025 16:00","1746115205","0.165"
"05-01-2025 17:00","1746118806","0.16"
"05-01-2025 18:00","1746122406","0.16"
"05-01-2025 19:00","1746126006","0.16"
"05-01-2025 20:00","1746129606","0.16"
"05-01-2025 21:00","1746133206","0.16"
"05-01-2025 22:00","1746136806","0.16"
"05-01-2025 23:00","1746140406","0.16"
"05-02-2025 00:00","1746144006","0.16"
"05-02-2025 01:00","1746147605","0.16"
"05-02-2025 02:00","1746151206","0.16"
"05-02-2025 03:00","1746154805","0.16"
"05-02-2025 04:00","1746158406","0.16"
"05-02-2025 05:00","1746162005","0.155"
"05-02-2025 06:00","1746165605","0.155"
"05-02-2025 07:00","1746169205","0.155"
"05-02-2025 08:00","1746172805","0.155"
"05-02-2025 09:00","1746176405","0.155"
"05-02-2025 10:00","1746180005","0.155"
"05-02-2025 11:00","1746183604","0.155"
"05-02-2025 12:00","1746187206","0.155"
"05-02-2025 13:00","1746190804","0.155"
"05-02-2025 14:00","1746194405","0.155"
"05-02-2025 15:00","1746198005","0.155"
"05-02-2025 16:00","1746201606","0.155"
"05-02-2025 17:00","1746205205","0.155"
"05-02-2025 18:00","1746208805","0.155"
"05-02-2025 19:00","1746212406","0.155"
"05-02-2025 20:00","1746216005","0.155"
"05-02-2025 21:00","1746219606","0.155"
"05-02-2025 22:00","1746223206","0.155"
"05-02-2025 23:00","1746226806","0.155"
"05-03-2025 00:00","1746230406","0.155"
"05-03-2025 01:00","1746234006","0.155"
"05-03-2025 02:00","1746237605","0.155"
"05-03-2025 03:00","1746241206","0.155"
"05-03-2025 04:00","1746244806","0.155"
"05-03-2025 05:00","1746248405","0.155"
"05-03-2025 06:00","1746252007","0.155"
"05-03-2025 07:00","1746255605","0.155"
"05-03-2025 08:00","1746259206","0.155"
"05-03-2025 09:00","1746262805","0.155"
"05-03-2025 10:00","1746266406","0.155"
"05-03-2025 11:00","1746270005","0.155"
"05-03-2025 12:00","1746273606","0.155"
"05-03-2025 13:00","1746277205","0.155"
"05-03-2025 14:00","1746280805","0.155"
"05-03-2025 15:00","1746284405","0.155"
"05-03-2025 16:00","1746288006","0.155"
"05-03-2025 17:00","1746291606","0.155"
"05-03-2025 18:00","1746295206","0.155"
"05-03-2025 19:00","1746298806","0.155"
"05-03-2025 20:00","1746302406","0.155"
"05-03-2025 21:00","1746306006","0.155"
"05-03-2025 22:00","1746309605","0.155"
"05-03-2025 23:00","1746313205","0.155"
"05-04-2025 00:00","1746316805","0.155"
"05-04-2025 01:00","1746320406","0.155"
"05-04-2025 02:00","1746324005","0.15"
"05-04-2025 03:00","1746327606","0.15"
"05-04-2025 04:00","1746331205","0.15"
"05-04-2025 05:00","1746334805","0.15"
"05-04-2025 06:00","1746338405","0.15"
"05-04-2025 07:00","1746342005","0.15"
"05-04-2025 08:00","1746345605","0.15"
"05-04-2025 09:00","1746349205","0.15"
"05-04-2025 10:00","1746352805","0.15"
"05-04-2025 11:00","1746356405","0.15"
"05-04-2025 12:00","1746360005","0.15"
"05-04-2025 13:00","1746363605","0.15"
"05-04-2025 14:00","1746367206","0.15"
"05-04-2025 15:00","1746370805","0.15"
"05-04-2025 16:00","1746374405","0.15"
"05-04-2025 17:00","1746378005","0.15"
"05-04-2025 18:00","1746381605","0.15"
"05-04-2025 19:00","1746385204","0.145"
"05-04-2025 20:00","1746388805","0.16"
"05-04-2025 21:00","1746392405","0.16"
"05-04-2025 22:00","1746396005","0.16"
"05-04-2025 23:00","1746399605","0.16"
"05-05-2025 00:00","1746403205","0.16"
"05-05-2025 01:00","1746406805","0.16"
"05-05-2025 02:00","1746410405","0.16"
"05-05-2025 03:00","1746414005","0.16"
"05-05-2025 04:00","1746417605","0.16"
"05-05-2025 05:00","1746421205","0.16"
"05-05-2025 06:00","1746424805","0.16"
"05-05-2025 07:00","1746428405","0.16"
"05-05-2025 08:00","1746432005","0.16"
"05-05-2025 09:00","1746435605","0.165"
"05-05-2025 10:00","1746439204","0.165"
"05-05-2025 11:00","1746442805","0.165"
"05-05-2025 12:00","1746446405","0.165"
"05-05-2025 13:00","1746450005","0.165"
"05-05-2025 14:00","1746453606","0.165"
"05-05-2025 15:00","1746457205","0.165"
"05-05-2025 16:00","1746460805","0.165"
"05-05-2025 17:00","1746464405","0.165"
"05-05-2025 18:00","1746468006","0.165"
"05-05-2025 19:00","1746471605","0.165"
"05-05-2025 20:00","1746475205","0.165"
"05-05-2025 21:00","1746478805","0.165"
"05-05-2025 22:00","1746482406","0.165"
"05-05-2025 23:00","1746486005","0.16"
"05-06-2025 00:00","1746489606","0.16"
"05-06-2025 01:00","1746493205","0.16"
"05-06-2025 02:00","1746496805","0.16"
"05-06-2025 03:00","1746500405","0.16"
"05-06-2025 04:00","1746504005","0.16"
"05-06-2025 05:00","1746507606","0.16"
"05-06-2025 06:00","1746511205","0.16"
"05-06-2025 07:00","1746514805","0.16"
"05-06-2025 08:00","1746518405","0.16"
"05-06-2025 09:00","1746522005","0.16"
"05-06-2025 10:00","1746525605","0.16"
"05-06-2025 11:00","1746529206","0.16"
"05-06-2025 12:00","1746532805","0.16"
"05-06-2025 13:00","1746536405","0.16"
"05-06-2025 14:00","1746540006","0.16"
"05-06-2025 15:00","1746543605","0.16"
"05-06-2025 16:00","1746547206","0.16"
"05-06-2025 17:00","1746550805","0.16"
"05-06-2025 18:00","1746554406","0.16"
"05-06-2025 19:00","1746558006","0.125"
"05-06-2025 20:00","1746561606","0.135"
"05-06-2025 21:00","1746565205","0.135"
"05-06-2025 22:00","1746568806","0.135"
"05-06-2025 23:00","1746572406","0.135"
"05-07-2025 00:00","1746576005","0.135"
"05-07-2025 01:00","1746579606","0.135"
"05-07-2025 02:00","1746583206","0.135"
"05-07-2025 03:00","1746586806","0.135"
"05-07-2025 04:00","1746590406","0.135"
"05-07-2025 05:00","1746594006","0.135"
"05-07-2025 06:00","1746597606","0.135"
"05-07-2025 07:00","1746601206","0.135"
"05-07-2025 08:00","1746604806","0.135"
"05-07-2025 09:00","1746608406","0.135"
"05-07-2025 10:00","1746612006","0.135"
"05-07-2025 11:00","1746615606","0.135"
"05-07-2025 12:00","1746619206","0.135"
"05-07-2025 13:00","1746622806","0.135"
"05-07-2025 14:00","1746626406","0.135"
"05-07-2025 15:00","1746630006","0.135"
"05-07-2025 16:00","1746633606","0.135"
"05-07-2025 17:00","1746637207","0.135"
"05-07-2025 18:00","1746640806","0.135"
"05-07-2025 19:00","1746644406","0.135"
"05-07-2025 20:00","1746648006","0.135"
"05-07-2025 21:00","1746651606","0.135"
"05-07-2025 22:00","1746655206","0.135"
"05-07-2025 23:00","1746658806","0.135"
"05-08-2025 00:00","1746662406","0.135"
"05-08-2025 01:00","1746666006","0.135"
"05-08-2025 02:00","1746669606","0.135"
"05-08-2025 03:00","1746673206","0.135"
"05-08-2025 04:00","1746676806","0.135"
"05-08-2025 05:00","1746680406","0.135"
"05-08-2025 06:00","1746684006","0.135"
"05-08-2025 07:00","1746687606","0.135"
"05-08-2025 08:00","1746691206","0.135"
"05-08-2025 09:00","1746694806","0.135"
"05-08-2025 10:00","1746698406","0.135"
"05-08-2025 11:00","1746702005","0.135"
"05-08-2025 12:00","1746705606","0.135"
"05-08-2025 13:00","1746709206","0.135"
"05-08-2025 14:00","1746712806","0.135"
"05-08-2025 15:00","1746716406","0.135"
"05-08-2025 16:00","1746720006","0.135"
"05-08-2025 17:00","1746723606","0.135"
"05-08-2025 18:00","1746727206","0.135"
"05-08-2025 19:00","1746730806","0.135"
"05-08-2025 20:00","1746734406","0.135"
"05-08-2025 21:00","1746738006","0.135"
"05-08-2025 22:00","1746741606","0.135"
"05-08-2025 23:00","1746745206","0.135"
"05-09-2025 00:00","1746748807","0.135"
"05-09-2025 01:00","1746752407","0.135"
"05-09-2025 02:00","1746756006","0.135"
"05-09-2025 03:00","1746759607","0.135"
"05-09-2025 04:00","1746763206","0.135"
"05-09-2025 05:00","1746766806","0.135"
"05-09-2025 06:00","1746770406","0.135"
"05-09-2025 07:00","1746774006","0.135"
"05-09-2025 08:00","1746777607","0.135"
"05-09-2025 09:00","1746781206","0.135"
"05-09-2025 10:00","1746784806","0.135"
"05-09-2025 11:00","1746788406","0.135"
"05-09-2025 12:00","1746792007","0.135"
"05-09-2025 13:00","1746795607","0.135"
"05-09-2025 14:00","1746799206","0.135"
"05-09-2025 15:00","1746802807","0.135"
"05-09-2025 16:00","1746806407","0.14"
"05-09-2025 17:00","1746810007","0.14"
"05-09-2025 18:00","1746813607","0.14"
"05-09-2025 19:00","1746817207","0.14"
"05-09-2025 20:00","1746820806","0.14"
"05-09-2025 21:00","1746824406","0.14"
"05-09-2025 22:00","1746828007","0.14"
"05-09-2025 23:00","1746831606","0.14"
"05-10-2025 00:00","1746835206","0.14"
"05-10-2025 01:00","1746838806","0.14"
"05-10-2025 02:00","1746842406","0.14"
"05-10-2025 03:00","1746846006","0.14"
"05-10-2025 04:00","1746849606","0.14"
"05-10-2025 05:00","1746853206","0.14"
"05-10-2025 06:00","1746856806","0.14"
"05-10-2025 07:00","1746860406","0.14"
"05-10-2025 08:00","1746864007","0.14"
"05-10-2025 09:00","1746867605","0.14"
"05-10-2025 10:00","1746871206","0.14"
"05-10-2025 11:00","1746874806","0.14"
"05-10-2025 12:00","1746878406","0.14"
"05-10-2025 13:00","1746882006","0.14"
"05-10-2025 14:00","1746885606","0.135"
"05-10-2025 15:00","1746889206","0.135"
"05-10-2025 16:00","1746892807","0.135"
"05-10-2025 17:00","1746896407","0.135"
"05-10-2025 18:00","1746900007","0.135"
"05-10-2025 19:00","1746903606","0.135"
"05-10-2025 20:00","1746907206","0.135"
"05-10-2025 21:00","1746910806","0.135"
"05-10-2025 22:00","1746914406","0.135"
"05-10-2025 23:00","1746918006","0.135"
"05-11-2025 00:00","1746921606","0.135"
"05-11-2025 01:00","1746925206","0.135"
"05-11-2025 02:00","1746928806","0.135"
"05-11-2025 03:00","1746932406","0.135"
"05-11-2025 04:00","1746936006","0.135"
"05-11-2025 05:00","1746939606","0.135"
"05-11-2025 06:00","1746943206","0.135"
"05-11-2025 07:00","1746946807","0.135"
"05-11-2025 08:00","1746950406","0.14"
"05-11-2025 09:00","1746954007","0.14"
"05-11-2025 10:00","1746957607","0.14"
"05-11-2025 11:00","1746961207","0.14"
"05-11-2025 12:00","1746964807","0.14"
"05-11-2025 13:00","1746968406","0.14"
"05-11-2025 14:00","1746972007","0.145"
"05-11-2025 15:00","1746975606","0.145"
"05-11-2025 16:00","1746979207","0.145"
"05-11-2025 17:00","1746982806","0.145"
"05-11-2025 18:00","1746986407","0.145"
"05-11-2025 19:00","1746990007","0.145"
"05-11-2025 20:00","1746993607","0.145"
"05-11-2025 21:00","1746997206","0.145"
"05-11-2025 22:00","1747000806","0.145"
"05-11-2025 23:00","1747004406","0.145"
"05-12-2025 00:00","1747008006","0.145"
"05-12-2025 01:00","1747011606","0.145"
"05-12-2025 02:00","1747015206","0.145"
"05-12-2025 03:00","1747018806","0.145"
"05-12-2025 04:00","1747022406","0.145"
"05-12-2025 05:00","1747026006","0.145"
"05-12-2025 06:00","1747029607","0.145"
"05-12-2025 07:00","1747033206","0.145"
"05-12-2025 08:00","1747036806","0.145"
"05-12-2025 09:00","1747040406","0.145"
"05-12-2025 10:00","1747044006","0.145"
"05-12-2025 11:00","1747047607","0.145"
"05-12-2025 12:00","1747051206","0.145"
"05-12-2025 13:00","1747054806","0.145"
"05-12-2025 14:00","1747058406","0.145"
"05-12-2025 15:00","1747062007","0.145"
"05-12-2025 16:00","1747065606","0.145"
"05-12-2025 17:00","1747069206","0.145"
"05-12-2025 18:00","1747072805","0.145"
"05-12-2025 19:00","1747076406","0.145"
"05-12-2025 20:00","1747080007","0.145"
"05-12-2025 21:00","1747083607","0.145"
"05-12-2025 22:00","1747087205","0.145"
"05-12-2025 23:00","1747090806","0.145"
"05-13-2025 00:00","1747094406","0.145"
"05-13-2025 01:00","1747098007","0.145"
"05-13-2025 02:00","1747101606","0.145"
"05-13-2025 03:00","1747105207","0.145"
"05-13-2025 04:00","1747108806","0.145"
"05-13-2025 05:00","1747112407","0.145"
"05-13-2025 06:00","1747116007","0.145"
"05-13-2025 07:00","1747119607","0.145"
"05-13-2025 08:00","1747123206","0.145"
"05-13-2025 09:00","1747126807","0.145"
"05-13-2025 10:00","1747130406","0.145"
"05-13-2025 11:00","1747134007","0.145"
"05-13-2025 12:00","1747137607","0.145"
"05-13-2025 13:00","1747141207","0.145"
"05-13-2025 14:00","1747144806","0.145"
"05-13-2025 15:00","1747148406","0.145"
"05-13-2025 16:00","1747152007","0.145"
"05-13-2025 17:00","1747155607","0.145"
"05-13-2025 18:00","1747159207","0.145"
"05-13-2025 19:00","1747162806","0.145"
"05-13-2025 20:00","1747166407","0.145"
"05-13-2025 21:00","1747170007","0.145"
"05-13-2025 22:00","1747173607","0.145"
"05-13-2025 23:00","1747177207","0.145"
"05-14-2025 00:00","1747180807","0.145"
"05-14-2025 01:00","1747184407","0.145"
"05-14-2025 02:00","1747188007","0.145"
"05-14-2025 03:00","1747191606","0.145"
"05-14-2025 04:00","1747195207","0.145"
"05-14-2025 05:00","1747198807","0.145"
