"Date (UTC)","Timestamp (UTC)","Price"
"06-06-2025 08:00","1749196806","0.185"
"06-06-2025 09:00","1749200407","0.185"
"06-06-2025 10:00","1749204007","0.195"
"06-06-2025 11:00","1749207606","0.195"
"06-06-2025 12:00","1749211206","0.185"
"06-06-2025 13:00","1749214806","0.185"
"06-06-2025 14:00","1749218406","0.185"
"06-06-2025 15:00","1749222006","0.185"
"06-06-2025 16:00","1749225607","0.185"
"06-06-2025 17:00","1749229207","0.185"
"06-06-2025 18:00","1749232807","0.185"
"06-06-2025 19:00","1749236407","0.185"
"06-06-2025 20:00","1749240007","0.185"
"06-06-2025 21:00","1749243607","0.185"
"06-06-2025 22:00","1749247207","0.185"
"06-06-2025 23:00","1749250806","0.19"
"06-07-2025 00:00","1749254407","0.19"
"06-07-2025 01:00","1749258005","0.19"
"06-07-2025 02:00","1749261606","0.19"
"06-07-2025 03:00","1749265207","0.19"
"06-07-2025 04:00","1749268807","0.185"
"06-07-2025 05:00","1749272406","0.195"
"06-07-2025 06:00","1749276006","0.195"
"06-07-2025 07:00","1749279607","0.195"
"06-07-2025 08:00","1749283207","0.195"
"06-07-2025 09:00","1749286808","0.195"
"06-07-2025 10:00","1749290407","0.195"
"06-07-2025 11:00","1749294007","0.2"
"06-07-2025 12:00","1749297608","0.2"
"06-07-2025 13:00","1749301207","0.2"
"06-07-2025 14:00","1749304807","0.2"
"06-07-2025 15:00","1749308408","0.2"
"06-07-2025 16:00","1749312006","0.2"
"06-07-2025 17:00","1749315607","0.2"
"06-07-2025 18:00","1749319207","0.2"
"06-07-2025 19:00","1749322807","0.2"
"06-07-2025 20:00","1749326408","0.2"
"06-07-2025 21:00","1749330008","0.2"
"06-07-2025 22:00","1749333607","0.2"
"06-07-2025 23:00","1749337207","0.2"
"06-08-2025 00:00","1749340807","0.2"
"06-08-2025 01:00","1749344407","0.2"
"06-08-2025 02:00","1749348007","0.2"
"06-08-2025 03:00","1749351606","0.2"
"06-08-2025 04:00","1749355207","0.2"
"06-08-2025 05:00","1749358807","0.195"
"06-08-2025 06:00","1749362407","0.205"
"06-08-2025 07:00","1749366007","0.205"
"06-08-2025 08:00","1749369606","0.2"
"06-08-2025 09:00","1749373206","0.205"
"06-08-2025 10:00","1749376807","0.2"
"06-08-2025 11:00","1749380407","0.2"
"06-08-2025 12:00","1749384007","0.205"
"06-08-2025 13:00","1749387607","0.2"
"06-08-2025 14:00","1749391207","0.205"
"06-08-2025 15:00","1749394807","0.205"
"06-08-2025 16:00","1749398406","0.205"
"06-08-2025 17:00","1749402007","0.2"
"06-08-2025 18:00","1749405607","0.2"
"06-08-2025 19:00","1749409208","0.2"
"06-08-2025 20:00","1749412806","0.205"
"06-08-2025 21:00","1749416407","0.2"
"06-08-2025 22:00","1749420006","0.2"
"06-08-2025 23:00","1749423607","0.205"
"06-09-2025 00:00","1749427207","0.2"
"06-09-2025 01:00","1749430807","0.2"
"06-09-2025 02:00","1749434406","0.2"
"06-09-2025 03:00","1749438006","0.205"
"06-09-2025 04:00","1749441606","0.2"
"06-09-2025 05:00","1749445207","0.2"
"06-09-2025 06:00","1749448807","0.2"
"06-09-2025 07:00","1749452406","0.2"
"06-09-2025 08:00","1749456007","0.2"
"06-09-2025 09:00","1749459607","0.2"
"06-09-2025 10:00","1749463206","0.2"
"06-09-2025 11:00","1749466807","0.2"
"06-09-2025 12:00","1749470407","0.2"
"06-09-2025 13:00","1749474007","0.2"
"06-09-2025 14:00","1749477606","0.195"
"06-09-2025 15:00","1749481207","0.195"
"06-09-2025 16:00","1749484806","0.195"
"06-09-2025 17:00","1749488407","0.195"
"06-09-2025 18:00","1749492007","0.225"
"06-09-2025 19:00","1749495607","0.21"
"06-09-2025 20:00","1749499206","0.21"
"06-09-2025 21:00","1749502806","0.215"
"06-09-2025 22:00","1749506406","0.215"
"06-09-2025 23:00","1749510007","0.215"
"06-10-2025 00:00","1749513606","0.22"
"06-10-2025 01:00","1749517206","0.215"
"06-10-2025 02:00","1749520806","0.225"
"06-10-2025 03:00","1749524407","0.23"
"06-10-2025 04:00","1749528006","0.23"
"06-10-2025 05:00","1749531607","0.23"
"06-10-2025 06:00","1749535207","0.23"
"06-10-2025 07:00","1749538807","0.23"
"06-10-2025 08:00","1749542407","0.23"
"06-10-2025 09:00","1749546006","0.23"
"06-10-2025 10:00","1749549607","0.23"
"06-10-2025 11:00","1749553207","0.23"
"06-10-2025 12:00","1749556807","0.23"
"06-10-2025 13:00","1749560407","0.23"
"06-10-2025 14:00","1749564007","0.23"
"06-10-2025 15:00","1749567607","0.23"
"06-10-2025 16:00","1749571207","0.23"
"06-10-2025 17:00","1749574807","0.23"
"06-10-2025 18:00","1749578407","0.23"
"06-10-2025 19:00","1749582007","0.23"
"06-10-2025 20:00","1749585607","0.23"
"06-10-2025 21:00","1749589207","0.23"
"06-10-2025 22:00","1749592807","0.23"
"06-10-2025 23:00","1749596407","0.235"
"06-11-2025 00:00","1749600007","0.235"
"06-11-2025 01:00","1749603607","0.235"
"06-11-2025 02:00","1749607207","0.235"
"06-11-2025 03:00","1749610806","0.235"
"06-11-2025 04:00","1749614407","0.235"
"06-11-2025 05:00","1749618007","0.235"
"06-11-2025 06:00","1749621606","0.235"
"06-11-2025 07:00","1749625207","0.235"
"06-11-2025 08:00","1749628807","0.235"
"06-11-2025 09:00","1749632407","0.235"
"06-11-2025 10:00","1749636007","0.235"
"06-11-2025 11:00","1749639607","0.235"
"06-11-2025 12:00","1749643207","0.235"
"06-11-2025 13:00","1749646807","0.235"
"06-11-2025 14:00","1749650408","0.235"
"06-11-2025 15:00","1749654008","0.235"
"06-11-2025 16:00","1749657607","0.235"
"06-11-2025 17:00","1749661207","0.235"
"06-11-2025 18:00","1749664807","0.325"
"06-11-2025 19:00","1749668407","0.285"
"06-11-2025 20:00","1749672008","0.285"
"06-11-2025 21:00","1749675606","0.28"
"06-11-2025 22:00","1749679208","0.365"
"06-11-2025 23:00","1749682807","0.36"
"06-12-2025 00:00","1749686407","0.36"
"06-12-2025 01:00","1749690007","0.365"
"06-12-2025 02:00","1749693606","0.375"
"06-12-2025 03:00","1749697207","0.385"
"06-12-2025 04:00","1749700807","0.385"
"06-12-2025 05:00","1749704406","0.375"
"06-12-2025 06:00","1749708007","0.375"
"06-12-2025 07:00","1749711606","0.345"
"06-12-2025 08:00","1749715208","0.335"
"06-12-2025 09:00","1749718808","0.345"
"06-12-2025 10:00","1749722407","0.345"
"06-12-2025 11:00","1749726007","0.345"
"06-12-2025 12:00","1749729607","0.345"
"06-12-2025 13:00","1749733207","0.35"
"06-12-2025 14:00","1749736807","0.42"
"06-12-2025 15:00","1749740407","0.535"
"06-12-2025 16:00","1749744008","0.48"
"06-12-2025 17:00","1749747607","0.44"
"06-12-2025 18:00","1749751207","0.445"
"06-12-2025 19:00","1749754808","0.46"
"06-12-2025 20:00","1749758407","0.415"
"06-12-2025 21:00","1749762007","0.41"
"06-12-2025 22:00","1749765607","0.375"
"06-12-2025 23:00","1749769208","0.325"
"06-13-2025 00:00","1749772807","0.335"
"06-13-2025 01:00","1749776407","0.41"
"06-13-2025 02:00","1749780008","0.49"
"06-13-2025 03:00","1749783608","0.47"
"06-13-2025 04:00","1749787207","0.43"
"06-13-2025 05:00","1749790807","0.425"
"06-13-2025 06:00","1749794407","0.435"
"06-13-2025 08:00","1749801609","0.345"
"06-13-2025 09:00","1749805208","0.34"
"06-13-2025 10:00","1749808807","0.31"
"06-13-2025 11:00","1749812408","0.3"
"06-13-2025 12:00","1749816008","0.31"
"06-13-2025 13:00","1749819609","0.365"
"06-13-2025 14:00","1749823209","0.395"
"06-13-2025 15:00","1749826808","0.375"
"06-13-2025 16:00","1749830408","0.34"
"06-13-2025 17:00","1749834008","0.345"
"06-13-2025 18:00","1749837607","0.32"
"06-13-2025 19:00","1749841207","0.46"
"06-13-2025 20:00","1749844807","0.415"
"06-13-2025 21:00","1749848407","0.37"
"06-13-2025 22:00","1749852008","0.385"
"06-13-2025 23:00","1749855608","0.365"
"06-14-2025 00:00","1749859208","0.395"
"06-14-2025 01:00","1749862808","0.4"
"06-14-2025 02:00","1749866407","0.39"
"06-14-2025 03:00","1749870008","0.365"
"06-14-2025 04:00","1749873607","0.335"
"06-14-2025 05:00","1749877207","0.345"
"06-14-2025 06:00","1749880807","0.355"
"06-14-2025 07:00","1749884408","0.34"
"06-14-2025 08:00","1749888009","0.34"
"06-14-2025 09:00","1749891608","0.34"
"06-14-2025 10:00","1749895209","0.335"
"06-14-2025 11:00","1749898807","0.305"
"06-14-2025 12:00","1749902407","0.33"
"06-14-2025 13:00","1749906008","0.3"
"06-14-2025 14:00","1749909608","0.335"
"06-14-2025 15:00","1749913207","0.335"
"06-14-2025 16:00","1749916809","0.465"
"06-14-2025 17:00","1749920408","0.475"
"06-14-2025 18:00","1749924007","0.4"
"06-14-2025 19:00","1749927607","0.4"
"06-14-2025 20:00","1749931207","0.435"
"06-14-2025 21:00","1749934808","0.575"
"06-14-2025 22:00","1749938408","0.425"
"06-14-2025 23:00","1749942007","0.41"
"06-15-2025 00:00","1749945608","0.4"
"06-15-2025 01:00","1749949209","0.395"
"06-15-2025 02:00","1749952807","0.405"
"06-15-2025 03:00","1749956408","0.405"
"06-15-2025 04:00","1749960007","0.385"
"06-15-2025 05:00","1749963607","0.41"
"06-15-2025 06:00","1749967209","0.405"
"06-15-2025 07:00","1749970807","0.405"
"06-15-2025 08:00","1749974408","0.4"
"06-15-2025 09:00","1749978008","0.395"
"06-15-2025 10:00","1749981607","0.395"
"06-15-2025 11:00","1749985207","0.395"
"06-15-2025 12:00","1749988807","0.395"
"06-15-2025 13:00","1749992407","0.395"
"06-15-2025 14:00","1749996007","0.39"
"06-15-2025 15:00","1749999607","0.375"
"06-15-2025 16:00","1750003207","0.385"
"06-15-2025 17:00","1750006807","0.38"
"06-15-2025 18:00","1750010406","0.315"
"06-15-2025 19:00","1750014007","0.305"
"06-15-2025 20:00","1750017607","0.33"
"06-15-2025 21:00","1750021207","0.31"
"06-15-2025 22:00","1750024808","0.335"
"06-15-2025 23:00","1750028407","0.365"
"06-16-2025 00:00","1750032007","0.35"
"06-16-2025 01:00","1750035606","0.35"
"06-16-2025 02:00","1750039206","0.34"
"06-16-2025 03:00","1750042807","0.34"
"06-16-2025 04:00","1750046407","0.33"
"06-16-2025 05:00","1750050007","0.335"
"06-16-2025 06:00","1750053607","0.33"
"06-16-2025 07:00","1750057207","0.32"
"06-16-2025 08:00","1750060808","0.315"
"06-16-2025 09:00","1750064407","0.32"
"06-16-2025 10:00","1750068007","0.305"
"06-16-2025 11:00","1750071607","0.305"
"06-16-2025 12:00","1750075208","0.31"
"06-16-2025 13:00","1750078806","0.305"
"06-16-2025 14:00","1750082407","0.31"
"06-16-2025 15:00","1750086007","0.24"
"06-16-2025 16:00","1750089608","0.225"
"06-16-2025 17:00","1750093207","0.26"
"06-16-2025 18:00","1750096808","0.26"
"06-16-2025 19:00","1750100408","0.25"
"06-16-2025 20:00","1750104008","0.265"
"06-16-2025 21:00","1750107608","0.265"
"06-16-2025 22:00","1750111208","0.27"
"06-16-2025 23:00","1750114807","0.29"
"06-17-2025 00:00","1750118408","0.29"
"06-17-2025 01:00","1750122008","0.285"
"06-17-2025 02:00","1750125607","0.29"
"06-17-2025 03:00","1750129207","0.29"
"06-17-2025 04:00","1750132808","0.29"
"06-17-2025 05:00","1750136408","0.285"
"06-17-2025 06:00","1750140007","0.29"
"06-17-2025 07:00","1750143608","0.3"
"06-17-2025 08:00","1750147207","0.305"
"06-17-2025 09:00","1750150807","0.315"
"06-17-2025 10:00","1750154407","0.315"
"06-17-2025 11:00","1750158007","0.325"
"06-17-2025 12:00","1750161606","0.325"
"06-17-2025 13:00","1750165207","0.31"
"06-17-2025 14:00","1750168808","0.31"
"06-17-2025 15:00","1750172407","0.3"
"06-17-2025 16:00","1750176008","0.285"
"06-17-2025 17:00","1750179607","0.255"
"06-17-2025 18:00","1750183207","0.27"
"06-17-2025 19:00","1750186808","0.275"
"06-17-2025 20:00","1750190408","0.28"
"06-17-2025 21:00","1750194008","0.415"
"06-17-2025 22:00","1750197608","0.395"
"06-17-2025 23:00","1750201207","0.425"
"06-18-2025 00:00","1750204808","0.43"
"06-18-2025 01:00","1750208408","0.41"
"06-18-2025 02:00","1750212008","0.385"
"06-18-2025 03:00","1750215608","0.355"
"06-18-2025 04:00","1750219207","0.35"
"06-18-2025 05:00","1750222808","0.35"
"06-18-2025 06:00","1750226408","0.345"
"06-18-2025 07:00","1750230008","0.435"
"06-18-2025 08:00","1750233608","0.405"
"06-18-2025 09:00","1750237208","0.345"
"06-18-2025 10:00","1750240807","0.32"
"06-18-2025 11:00","1750244408","0.325"
"06-18-2025 12:00","1750248007","0.315"
"06-18-2025 13:00","1750251607","0.32"
"06-18-2025 14:00","1750255208","0.325"
"06-18-2025 15:00","1750258807","0.265"
"06-18-2025 16:00","1750262408","0.295"
"06-18-2025 17:00","1750266008","0.33"
"06-18-2025 18:00","1750269607","0.345"
"06-18-2025 19:00","1750273207","0.355"
"06-18-2025 20:00","1750276808","0.305"
"06-18-2025 21:00","1750280408","0.32"
"06-18-2025 22:00","1750284007","0.335"
"06-18-2025 23:00","1750287607","0.365"
"06-19-2025 00:00","1750291207","0.375"
"06-19-2025 01:00","1750294807","0.37"
"06-19-2025 02:00","1750298408","0.37"
"06-19-2025 03:00","1750302007","0.37"
"06-19-2025 04:00","1750305608","0.365"
"06-19-2025 05:00","1750309208","0.36"
"06-19-2025 06:00","1750312808","0.36"
"06-19-2025 07:00","1750316408","0.36"
"06-19-2025 08:00","1750320007","0.36"
"06-19-2025 09:00","1750323607","0.365"
"06-19-2025 10:00","1750327208","0.365"
"06-19-2025 11:00","1750330807","0.365"
"06-19-2025 12:00","1750334407","0.37"
"06-19-2025 13:00","1750338007","0.365"
"06-19-2025 14:00","1750341608","0.365"
"06-19-2025 15:00","1750345207","0.385"
"06-19-2025 16:00","1750348808","0.385"
"06-19-2025 17:00","1750352408","0.385"
"06-19-2025 18:00","1750356007","0.365"
"06-19-2025 19:00","1750359608","0.315"
"06-19-2025 20:00","1750363208","0.275"
"06-19-2025 21:00","1750366807","0.28"
"06-19-2025 22:00","1750370408","0.285"
"06-19-2025 23:00","1750374007","0.295"
"06-20-2025 00:00","1750377608","0.295"
"06-20-2025 01:00","1750381208","0.295"
"06-20-2025 02:00","1750384807","0.295"
"06-20-2025 03:00","1750388407","0.295"
"06-20-2025 04:00","1750392008","0.295"
"06-20-2025 05:00","1750395607","0.295"
"06-20-2025 06:00","1750399207","0.295"
"06-20-2025 07:00","1750402806","0.295"
"06-20-2025 08:00","1750406408","0.305"
"06-20-2025 09:00","1750410006","0.305"
"06-20-2025 10:00","1750413607","0.305"
"06-20-2025 11:00","1750417207","0.315"
"06-20-2025 12:00","1750420808","0.315"
"06-20-2025 13:00","1750424407","0.325"
"06-20-2025 14:00","1750428007","0.32"
"06-20-2025 15:00","1750431608","0.32"
"06-20-2025 16:00","1750435208","0.32"
"06-20-2025 17:00","1750438808","0.32"
"06-20-2025 18:00","1750442407","0.335"
"06-20-2025 19:00","1750446007","0.335"
"06-20-2025 20:00","1750449608","0.335"
"06-20-2025 21:00","1750453208","0.34"
"06-20-2025 22:00","1750456808","0.34"
"06-20-2025 23:00","1750460407","0.34"
"06-21-2025 00:00","1750464008","0.34"
"06-21-2025 01:00","1750467607","0.35"
"06-21-2025 02:00","1750471209","0.365"
"06-21-2025 03:00","1750474807","0.355"
"06-21-2025 04:00","1750478408","0.355"
"06-21-2025 05:00","1750482007","0.355"
"06-21-2025 06:00","1750485607","0.36"
"06-21-2025 07:00","1750489207","0.365"
"06-21-2025 08:00","1750492807","0.365"
"06-21-2025 09:00","1750496408","0.365"
"06-21-2025 10:00","1750500008","0.35"
"06-21-2025 11:00","1750503608","0.325"
"06-21-2025 12:00","1750507208","0.325"
"06-21-2025 13:00","1750510808","0.325"
"06-21-2025 14:00","1750514407","0.31"
"06-21-2025 15:00","1750518007","0.325"
"06-21-2025 16:00","1750521608","0.335"
"06-21-2025 17:00","1750525208","0.35"
"06-21-2025 18:00","1750528808","0.355"
"06-21-2025 19:00","1750532408","0.35"
"06-21-2025 20:00","1750536008","0.36"
"06-21-2025 21:00","1750539608","0.37"
"06-21-2025 22:00","1750543208","0.37"
"06-21-2025 23:00","1750546807","0.37"
"06-22-2025 00:00","1750550406","0.455"
"06-22-2025 01:00","1750554007","0.545"
"06-22-2025 02:00","1750557607","0.575"
"06-22-2025 03:00","1750561206","0.575"
"06-22-2025 04:00","1750564807","0.52"
"06-22-2025 05:00","1750568406","0.505"
"06-22-2025 06:00","1750572007","0.48"
"06-22-2025 07:00","1750575607","0.455"
"06-22-2025 08:00","1750579207","0.465"
"06-22-2025 09:00","1750582807","0.53"
"06-22-2025 10:00","1750586407","0.585"
"06-22-2025 11:00","1750590006","0.585"
"06-22-2025 12:00","1750593607","0.6"
"06-22-2025 13:00","1750597207","0.58"
"06-22-2025 14:00","1750600807","0.555"
"06-22-2025 15:00","1750604407","0.575"
"06-22-2025 16:00","1750608007","0.5"
"06-22-2025 17:00","1750611607","0.55"
"06-22-2025 18:00","1750615207","0.51"
"06-22-2025 19:00","1750618807","0.465"
"06-22-2025 20:00","1750622407","0.555"
"06-22-2025 21:00","1750626007","0.565"
"06-22-2025 22:00","1750629607","0.515"
"06-22-2025 23:00","1750633207","0.52"
"06-23-2025 00:00","1750636807","0.525"
"06-23-2025 01:00","1750640407","0.495"
"06-23-2025 02:00","1750644007","0.475"
"06-23-2025 03:00","1750647606","0.47"
"06-23-2025 04:00","1750651207","0.48"
"06-23-2025 05:00","1750654807","0.485"
"06-23-2025 06:00","1750658407","0.475"
"06-23-2025 07:00","1750662006","0.46"
"06-23-2025 08:00","1750665606","0.41"
"06-23-2025 09:00","1750669205","0.415"
"06-23-2025 10:00","1750672807","0.425"
"06-23-2025 11:00","1750676406","0.435"
"06-23-2025 12:00","1750680007","0.46"
"06-23-2025 13:00","1750683606","0.45"
"06-23-2025 14:00","1750687206","0.445"
"06-23-2025 15:00","1750690807","0.465"
"06-23-2025 16:00","1750694407","0.46"
"06-23-2025 17:00","1750698006","0.485"
"06-23-2025 18:00","1750701606","0.335"
"06-23-2025 19:00","1750705206","0.27"
"06-23-2025 20:00","1750708806","0.265"
"06-23-2025 21:00","1750712406","0.24"
"06-23-2025 22:00","1750716007","0.275"
"06-23-2025 23:00","1750719606","0.165"
"06-24-2025 00:00","1750723207","0.16"
"06-24-2025 01:00","1750726806","0.17"
"06-24-2025 02:00","1750730407","0.185"
"06-24-2025 03:00","1750734007","0.18"
"06-24-2025 04:00","1750737607","0.17"
"06-24-2025 05:00","1750741206","0.175"
"06-24-2025 06:00","1750744806","0.145"
"06-24-2025 07:00","1750748407","0.14"
"06-24-2025 08:00","1750752007","0.15"
"06-24-2025 09:00","1750755607","0.2"
"06-24-2025 10:00","1750759206","0.235"
"06-24-2025 11:00","1750762807","0.215"
"06-24-2025 12:00","1750766406","0.19"
"06-24-2025 13:00","1750770007","0.175"
"06-24-2025 14:00","1750773607","0.17"
"06-24-2025 15:00","1750777207","0.17"
"06-24-2025 16:00","1750780806","0.175"
"06-24-2025 17:00","1750784406","0.155"
"06-24-2025 18:00","1750788007","0.155"
"06-24-2025 19:00","1750791606","0.155"
"06-24-2025 20:00","1750795206","0.155"
"06-24-2025 21:00","1750798807","0.155"
"06-24-2025 22:00","1750802407","0.165"
"06-24-2025 23:00","1750806007","0.16"
"06-25-2025 00:00","1750809607","0.16"
"06-25-2025 01:00","1750813208","0.16"
"06-25-2025 02:00","1750816808","0.16"
"06-25-2025 03:00","1750820407","0.155"
"06-25-2025 04:00","1750824007","0.155"
"06-25-2025 05:00","1750827607","0.155"
"06-25-2025 06:00","1750831207","0.155"
"06-25-2025 07:00","1750834807","0.155"
"06-25-2025 08:00","1750838408","0.155"
"06-25-2025 09:00","1750842008","0.155"
"06-25-2025 10:00","1750845608","0.165"
"06-25-2025 11:00","1750849208","0.17"
"06-25-2025 12:00","1750852808","0.175"
"06-25-2025 13:00","1750856408","0.18"
"06-25-2025 14:00","1750860008","0.17"
"06-25-2025 15:00","1750863608","0.17"
"06-25-2025 16:00","1750867207","0.17"
"06-25-2025 17:00","1750870807","0.17"
"06-25-2025 18:00","1750874407","0.17"
"06-25-2025 19:00","1750878007","0.18"
"06-25-2025 20:00","1750881608","0.165"
"06-25-2025 21:00","1750885207","0.165"
"06-25-2025 22:00","1750888808","0.17"
"06-25-2025 23:00","1750892408","0.17"
"06-26-2025 00:00","1750896008","0.17"
"06-26-2025 01:00","1750899607","0.175"
"06-26-2025 02:00","1750903207","0.16"
"06-26-2025 03:00","1750906807","0.175"
"06-26-2025 04:00","1750910408","0.175"
"06-26-2025 05:00","1750914007","0.175"
"06-26-2025 06:00","1750917607","0.175"
"06-26-2025 07:00","1750921207","0.175"
"06-26-2025 08:00","1750924807","0.18"
"06-26-2025 09:00","1750928407","0.195"
"06-26-2025 10:00","1750932007","0.195"
"06-26-2025 11:00","1750935607","0.195"
"06-26-2025 12:00","1750939207","0.195"
"06-26-2025 13:00","1750942808","0.195"
"06-26-2025 14:00","1750946407","0.195"
"06-26-2025 15:00","1750950007","0.195"
"06-26-2025 16:00","1750953608","0.195"
"06-26-2025 17:00","1750957207","0.195"
"06-26-2025 18:00","1750960807","0.195"
"06-26-2025 19:00","1750964406","0.185"
"06-26-2025 20:00","1750968008","0.175"
"06-26-2025 21:00","1750971608","0.175"
"06-26-2025 22:00","1750975208","0.165"
"06-26-2025 23:00","1750978807","0.165"
"06-27-2025 00:00","1750982407","0.165"
"06-27-2025 01:00","1750986007","0.165"
"06-27-2025 02:00","1750989608","0.165"
"06-27-2025 03:00","1750993208","0.165"
"06-27-2025 04:00","1750996807","0.175"
"06-27-2025 05:00","1751000407","0.175"
"06-27-2025 06:00","1751004007","0.175"
"06-27-2025 07:00","1751007608","0.175"
"06-27-2025 08:00","1751011207","0.175"
"06-27-2025 09:00","1751014807","0.165"
"06-27-2025 10:00","1751018407","0.165"
"06-27-2025 11:00","1751022008","0.165"
"06-27-2025 12:00","1751025608","0.165"
"06-27-2025 13:00","1751029207","0.175"
"06-27-2025 14:00","1751032808","0.175"
"06-27-2025 15:00","1751036408","0.175"
"06-27-2025 16:00","1751040008","0.175"
"06-27-2025 17:00","1751043608","0.175"
"06-27-2025 18:00","1751047208","0.175"
"06-27-2025 19:00","1751050808","0.175"
"06-27-2025 20:00","1751054408","0.175"
"06-27-2025 21:00","1751058009","0.175"
"06-27-2025 22:00","1751061607","0.175"
"06-27-2025 23:00","1751065208","0.175"
"06-28-2025 00:00","1751068807","0.175"
"06-28-2025 01:00","1751072407","0.175"
"06-28-2025 02:00","1751076008","0.18"
"06-28-2025 03:00","1751079607","0.18"
"06-28-2025 04:00","1751083208","0.18"
"06-28-2025 05:00","1751086807","0.18"
"06-28-2025 06:00","1751090407","0.175"
"06-28-2025 07:00","1751094008","0.175"
"06-28-2025 08:00","1751097607","0.175"
"06-28-2025 09:00","1751101207","0.175"
"06-28-2025 10:00","1751104807","0.175"
"06-28-2025 11:00","1751108407","0.175"
"06-28-2025 12:00","1751112007","0.175"
"06-28-2025 13:00","1751115608","0.175"
"06-28-2025 14:00","1751119207","0.18"
"06-28-2025 15:00","1751122808","0.18"
"06-28-2025 16:00","1751126408","0.155"
"06-28-2025 17:00","1751130008","0.165"
"06-28-2025 18:00","1751133608","0.165"
"06-28-2025 19:00","1751137208","0.165"
"06-28-2025 20:00","1751140807","0.165"
"06-28-2025 21:00","1751144407","0.165"
"06-28-2025 22:00","1751148008","0.165"
"06-28-2025 23:00","1751151608","0.165"
"06-29-2025 00:00","1751155208","0.165"
"06-29-2025 01:00","1751158807","0.165"
"06-29-2025 02:00","1751162407","0.165"
"06-29-2025 03:00","1751166007","0.165"
"06-29-2025 04:00","1751169608","0.165"
"06-29-2025 05:00","1751173208","0.165"
"06-29-2025 06:00","1751176807","0.165"
"06-29-2025 07:00","1751180407","0.165"
"06-29-2025 08:00","1751184007","0.16"
"06-29-2025 09:00","1751187607","0.16"
"06-29-2025 10:00","1751191206","0.16"
"06-29-2025 11:00","1751194807","0.16"
"06-29-2025 12:00","1751198407","0.165"
"06-29-2025 12:50","1751201407","0.16"